  0.0924  -0.977E+03  0.2990E+01  0.3653E-05  0.3608E-07 -0.7443E+01    0.0167  0.8953E-09
  0.0916  -0.123E+04  0.3091E+01  0.2373E-05  0.1379E-07 -0.7860E+01    0.0137  0.9043E-09
  0.0910  -0.156E+04  0.3192E+01  0.1542E-05  0.5273E-08 -0.8278E+01    0.0113  0.9116E-09
  0.0905  -0.196E+04  0.3293E+01  0.1002E-05  0.2016E-08 -0.8696E+01    0.0092  0.9176E-09
  0.0901  -0.248E+04  0.3394E+01  0.6511E-06  0.7705E-09 -0.9113E+01    0.0076  0.9224E-09
  0.0897  -0.313E+04  0.3495E+01  0.4230E-06  0.2945E-09 -0.9531E+01    0.0062  0.9262E-09
  0.0895  -0.394E+04  0.3596E+01  0.2749E-06  0.1126E-09 -0.9949E+01    0.0051  0.9291E-09
  0.0892  -0.498E+04  0.3697E+01  0.1786E-06  0.4304E-10 -0.1037E+02    0.0042  0.9313E-09
  0.0891  -0.628E+04  0.3798E+01  0.1160E-06  0.1645E-10 -0.1078E+02    0.0034  0.9327E-09
  0.0889  -0.792E+04  0.3899E+01  0.7539E-07  0.6289E-11 -0.1120E+02    0.0028  0.9336E-09
  0.0888  -0.100E+05  0.4000E+01  0.4898E-07  0.2404E-11 -0.1162E+02    0.0023  0.9337E-09
end
